"Model","Repeat","Fold","Sample","Dataset","Target"
"sblm",1,1,0.208334693877551,"bikesharing","windspeed"
"sblm",1,1,0.399308163265306,"bikesharing","windspeed"
"sblm",1,1,0.295140816326531,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.295140816326531,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.256751020408163,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.365522448979592,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.364585714285714,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.450840816326531,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.121528571428571,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.208334693877551,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.256751020408163,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.133083673469388,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.243057142857143,"bikesharing","windspeed"
"sblm",1,1,0.133083673469388,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.0347224489795918,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.243057142857143,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.256751020408163,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.277779591836735,"bikesharing","windspeed"
"sblm",1,1,0.330224489795918,"bikesharing","windspeed"
"sblm",1,1,0.0694448979591837,"bikesharing","windspeed"
"sblm",1,1,0.43620612244898,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.101155102040816,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.312502040816326,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.399308163265306,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.121528571428571,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.400871428571429,"bikesharing","windspeed"
"sblm",1,1,0.365522448979592,"bikesharing","windspeed"
"sblm",1,1,0.260418367346939,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.243057142857143,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.101155102040816,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.295140816326531,"bikesharing","windspeed"
"sblm",1,1,0.138889795918367,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.383218367346939,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0.296675510204082,"bikesharing","windspeed"
"sblm",1,1,0.260418367346939,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.527265306122449,"bikesharing","windspeed"
"sblm",1,1,0.243057142857143,"bikesharing","windspeed"
"sblm",1,1,0.43620612244898,"bikesharing","windspeed"
"sblm",1,1,0.312502040816326,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0.312534693877551,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0.208334693877551,"bikesharing","windspeed"
"sblm",1,1,0.312534693877551,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.133083673469388,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.312502040816326,"bikesharing","windspeed"
"sblm",1,1,0.0347224489795918,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0.101155102040816,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.329863265306122,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.491891836734694,"bikesharing","windspeed"
"sblm",1,1,0.104167346938775,"bikesharing","windspeed"
"sblm",1,1,0.133083673469388,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.0173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.329863265306122,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.0694448979591837,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.104167346938775,"bikesharing","windspeed"
"sblm",1,1,0.296675510204082,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.260418367346939,"bikesharing","windspeed"
"sblm",1,1,0.138889795918367,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.509585714285714,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.312502040816326,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.555559183673469,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.101155102040816,"bikesharing","windspeed"
"sblm",1,1,0.312502040816326,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.121528571428571,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.364585714285714,"bikesharing","windspeed"
"sblm",1,1,0.133083673469388,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.208334693877551,"bikesharing","windspeed"
"sblm",1,1,0.104167346938775,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0.43620612244898,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.101155102040816,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.277779591836735,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.27444693877551,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.27444693877551,"bikesharing","windspeed"
"sblm",1,1,0.243057142857143,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.277779591836735,"bikesharing","windspeed"
"sblm",1,1,0.256751020408163,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.101155102040816,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.400871428571429,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.121528571428571,"bikesharing","windspeed"
"sblm",1,1,0.256751020408163,"bikesharing","windspeed"
"sblm",1,1,0.383218367346939,"bikesharing","windspeed"
"sblm",1,1,0.138889795918367,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.295140816326531,"bikesharing","windspeed"
"sblm",1,1,0.208334693877551,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.277779591836735,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.383218367346939,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.133083673469388,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.133083673469388,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.243057142857143,"bikesharing","windspeed"
"sblm",1,1,0.121528571428571,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.0694448979591837,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.27444693877551,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0.121528571428571,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.418510204081633,"bikesharing","windspeed"
"sblm",1,1,0.260418367346939,"bikesharing","windspeed"
"sblm",1,1,0.101155102040816,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.329863265306122,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.256751020408163,"bikesharing","windspeed"
"sblm",1,1,0.295140816326531,"bikesharing","windspeed"
"sblm",1,1,0.256751020408163,"bikesharing","windspeed"
"sblm",1,1,0.101155102040816,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0.365522448979592,"bikesharing","windspeed"
"sblm",1,1,0.101155102040816,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.296675510204082,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.208334693877551,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.208334693877551,"bikesharing","windspeed"
"sblm",1,1,0.38194693877551,"bikesharing","windspeed"
"sblm",1,1,0.347861224489796,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.104167346938775,"bikesharing","windspeed"
"sblm",1,1,0.0694448979591837,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.0694448979591837,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.208334693877551,"bikesharing","windspeed"
"sblm",1,1,0.295140816326531,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.365522448979592,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.347224489795918,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.43620612244898,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0.296675510204082,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.0530285714285714,"bikesharing","windspeed"
"sblm",1,1,0.347224489795918,"bikesharing","windspeed"
"sblm",1,1,0.138889795918367,"bikesharing","windspeed"
"sblm",1,1,0.0694448979591837,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.296675510204082,"bikesharing","windspeed"
"sblm",1,1,0.0520836734693877,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.243057142857143,"bikesharing","windspeed"
"sblm",1,1,0.260418367346939,"bikesharing","windspeed"
"sblm",1,1,0.121528571428571,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.312502040816326,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.277779591836735,"bikesharing","windspeed"
"sblm",1,1,0.0694448979591837,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.296675510204082,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.138889795918367,"bikesharing","windspeed"
"sblm",1,1,0.555559183673469,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.260418367346939,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.312534693877551,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0.260418367346939,"bikesharing","windspeed"
"sblm",1,1,0.27444693877551,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.46875306122449,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.0694448979591837,"bikesharing","windspeed"
"sblm",1,1,0.256751020408163,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.312502040816326,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.347861224489796,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0.296675510204082,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.260418367346939,"bikesharing","windspeed"
"sblm",1,1,0.347861224489796,"bikesharing","windspeed"
"sblm",1,1,0.101155102040816,"bikesharing","windspeed"
"sblm",1,1,0.0520836734693877,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0.27444693877551,"bikesharing","windspeed"
"sblm",1,1,0.347224489795918,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.190973469387755,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.260418367346939,"bikesharing","windspeed"
"sblm",1,1,0.416669387755102,"bikesharing","windspeed"
"sblm",1,1,0.138889795918367,"bikesharing","windspeed"
"sblm",1,1,0.133083673469388,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.347224489795918,"bikesharing","windspeed"
"sblm",1,1,0.0694448979591837,"bikesharing","windspeed"
"sblm",1,1,0.101155102040816,"bikesharing","windspeed"
"sblm",1,1,0.312534693877551,"bikesharing","windspeed"
"sblm",1,1,0.104167346938775,"bikesharing","windspeed"
"sblm",1,1,0.0694448979591837,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.138889795918367,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.27444693877551,"bikesharing","windspeed"
"sblm",1,1,0.104167346938775,"bikesharing","windspeed"
"sblm",1,1,0.133083673469388,"bikesharing","windspeed"
"sblm",1,1,0.330224489795918,"bikesharing","windspeed"
"sblm",1,1,0.260418367346939,"bikesharing","windspeed"
"sblm",1,1,0.173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.243057142857143,"bikesharing","windspeed"
"sblm",1,1,0.0923367346938776,"bikesharing","windspeed"
"sblm",1,1,0.138889795918367,"bikesharing","windspeed"
"sblm",1,1,0.295140816326531,"bikesharing","windspeed"
"sblm",1,1,0.580269387755102,"bikesharing","windspeed"
"sblm",1,1,0.277779591836735,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.138889795918367,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.208334693877551,"bikesharing","windspeed"
"sblm",1,1,0.347224489795918,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.383218367346939,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.287857142857143,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.104167346938775,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.256751020408163,"bikesharing","windspeed"
"sblm",1,1,0.296675510204082,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.277779591836735,"bikesharing","windspeed"
"sblm",1,1,0.347861224489796,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.121528571428571,"bikesharing","windspeed"
"sblm",1,1,0.365522448979592,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.243057142857143,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.0694448979591837,"bikesharing","windspeed"
"sblm",1,1,0.11544693877551,"bikesharing","windspeed"
"sblm",1,1,0.0347224489795918,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.347224489795918,"bikesharing","windspeed"
"sblm",1,1,0.150775510204082,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.256751020408163,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.312502040816326,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.38194693877551,"bikesharing","windspeed"
"sblm",1,1,0.203763265306122,"bikesharing","windspeed"
"sblm",1,1,0.277779591836735,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.418510204081633,"bikesharing","windspeed"
"sblm",1,1,0.312534693877551,"bikesharing","windspeed"
"sblm",1,1,0.221459183673469,"bikesharing","windspeed"
"sblm",1,1,0.243057142857143,"bikesharing","windspeed"
"sblm",1,1,0.46875306122449,"bikesharing","windspeed"
"sblm",1,1,0.18609387755102,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.225695918367347,"bikesharing","windspeed"
"sblm",1,1,0.277779591836735,"bikesharing","windspeed"
"sblm",1,1,0.133083673469388,"bikesharing","windspeed"
"sblm",1,1,0.138889795918367,"bikesharing","windspeed"
"sblm",1,1,0.256751020408163,"bikesharing","windspeed"
"sblm",1,1,0,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.239104081632653,"bikesharing","windspeed"
"sblm",1,1,0.121528571428571,"bikesharing","windspeed"
"sblm",1,1,0.0173612244897959,"bikesharing","windspeed"
"sblm",1,1,0.243057142857143,"bikesharing","windspeed"
"sblm",1,1,0.133083673469388,"bikesharing","windspeed"
"sblm",1,1,0.156251020408163,"bikesharing","windspeed"
"sblm",1,1,0.277779591836735,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.168457142857143,"bikesharing","windspeed"
"sblm",1,1,0.0868061224489796,"bikesharing","windspeed"
"sblm",1,1,0.603472857142857,"parkinsons","DFA"
"sblm",1,1,0.587300612244898,"parkinsons","DFA"
"sblm",1,1,0.571437551020408,"parkinsons","DFA"
"sblm",1,1,0.731140612244898,"parkinsons","DFA"
"sblm",1,1,0.639268367346939,"parkinsons","DFA"
"sblm",1,1,0.58578693877551,"parkinsons","DFA"
"sblm",1,1,0.630992857142857,"parkinsons","DFA"
"sblm",1,1,0.618599183673469,"parkinsons","DFA"
"sblm",1,1,0.607266326530612,"parkinsons","DFA"
"sblm",1,1,0.808202448979592,"parkinsons","DFA"
"sblm",1,1,0.535487755102041,"parkinsons","DFA"
"sblm",1,1,0.603472857142857,"parkinsons","DFA"
"sblm",1,1,0.750804897959184,"parkinsons","DFA"
"sblm",1,1,0.614553673469388,"parkinsons","DFA"
"sblm",1,1,0.772328979591837,"parkinsons","DFA"
"sblm",1,1,0.549913469387755,"parkinsons","DFA"
"sblm",1,1,0.592961632653061,"parkinsons","DFA"
"sblm",1,1,0.549913469387755,"parkinsons","DFA"
"sblm",1,1,0.750804897959184,"parkinsons","DFA"
"sblm",1,1,0.65753387755102,"parkinsons","DFA"
"sblm",1,1,0.549913469387755,"parkinsons","DFA"
"sblm",1,1,0.58578693877551,"parkinsons","DFA"
"sblm",1,1,0.757979591836735,"parkinsons","DFA"
"sblm",1,1,0.747900408163265,"parkinsons","DFA"
"sblm",1,1,0.552786326530612,"parkinsons","DFA"
"sblm",1,1,0.64827387755102,"parkinsons","DFA"
