"Model","Repeat","Fold","Sample","Dataset","Target"
"sebart",1,2,0.592033333333333,"bikesharing","windspeed"
"sebart",1,2,0.292159595959596,"bikesharing","windspeed"
"sebart",1,2,0.295339393939394,"bikesharing","windspeed"
"sebart",1,2,0.0787393939393939,"bikesharing","windspeed"
"sebart",1,2,0.228415151515152,"bikesharing","windspeed"
"sebart",1,2,0.228415151515152,"bikesharing","windspeed"
"sebart",1,2,0.0945222222222222,"bikesharing","windspeed"
"sebart",1,2,0.0429646464646465,"bikesharing","windspeed"
"sebart",1,2,0.254606060606061,"bikesharing","windspeed"
"sebart",1,2,0.245873737373737,"bikesharing","windspeed"
"sebart",1,2,0.0945222222222222,"bikesharing","windspeed"
"sebart",1,2,0.36090303030303,"bikesharing","windspeed"
"sebart",1,2,0.257787878787879,"bikesharing","windspeed"
"sebart",1,2,0.0921585858585859,"bikesharing","windspeed"
"sebart",1,2,0.103115151515152,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.128893939393939,"bikesharing","windspeed"
"sebart",1,2,0.163265656565657,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.214823232323232,"bikesharing","windspeed"
"sebart",1,2,0.283566666666667,"bikesharing","windspeed"
"sebart",1,2,0.158461616161616,"bikesharing","windspeed"
"sebart",1,2,0.292159595959596,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.24060202020202,"bikesharing","windspeed"
"sebart",1,2,0.128893939393939,"bikesharing","windspeed"
"sebart",1,2,0.36949595959596,"bikesharing","windspeed"
"sebart",1,2,0.223416161616162,"bikesharing","windspeed"
"sebart",1,2,0.228415151515152,"bikesharing","windspeed"
"sebart",1,2,0.295339393939394,"bikesharing","windspeed"
"sebart",1,2,0.137486868686869,"bikesharing","windspeed"
"sebart",1,2,0.405859595959596,"bikesharing","windspeed"
"sebart",1,2,0.286610101010101,"bikesharing","windspeed"
"sebart",1,2,0.24919494949495,"bikesharing","windspeed"
"sebart",1,2,0.206230303030303,"bikesharing","windspeed"
"sebart",1,2,0.245873737373737,"bikesharing","windspeed"
"sebart",1,2,0.300752525252525,"bikesharing","windspeed"
"sebart",1,2,0.335925252525253,"bikesharing","windspeed"
"sebart",1,2,0.202154545454545,"bikesharing","windspeed"
"sebart",1,2,0.114734343434343,"bikesharing","windspeed"
"sebart",1,2,0.280881818181818,"bikesharing","windspeed"
"sebart",1,2,0.0787393939393939,"bikesharing","windspeed"
"sebart",1,2,0.272123232323232,"bikesharing","windspeed"
"sebart",1,2,0.344654545454545,"bikesharing","windspeed"
"sebart",1,2,0.421053535353535,"bikesharing","windspeed"
"sebart",1,2,0.405859595959596,"bikesharing","windspeed"
"sebart",1,2,0.103115151515152,"bikesharing","windspeed"
"sebart",1,2,0.0787393939393939,"bikesharing","windspeed"
"sebart",1,2,0.197637373737374,"bikesharing","windspeed"
"sebart",1,2,0.180451515151515,"bikesharing","windspeed"
"sebart",1,2,0.286610101010101,"bikesharing","windspeed"
"sebart",1,2,0.0921585858585859,"bikesharing","windspeed"
"sebart",1,2,0.378088888888889,"bikesharing","windspeed"
"sebart",1,2,0.100887878787879,"bikesharing","windspeed"
"sebart",1,2,0.344654545454545,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.272123232323232,"bikesharing","windspeed"
"sebart",1,2,0.272123232323232,"bikesharing","windspeed"
"sebart",1,2,0.0687434343434343,"bikesharing","windspeed"
"sebart",1,2,0.386681818181818,"bikesharing","windspeed"
"sebart",1,2,0.352310101010101,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.280881818181818,"bikesharing","windspeed"
"sebart",1,2,0.48979696969697,"bikesharing","windspeed"
"sebart",1,2,0.232009090909091,"bikesharing","windspeed"
"sebart",1,2,0.210913131313131,"bikesharing","windspeed"
"sebart",1,2,0.206230303030303,"bikesharing","windspeed"
"sebart",1,2,0.274973737373737,"bikesharing","windspeed"
"sebart",1,2,0.106005050505051,"bikesharing","windspeed"
"sebart",1,2,0.0921585858585859,"bikesharing","windspeed"
"sebart",1,2,0.317938383838384,"bikesharing","windspeed"
"sebart",1,2,0.163265656565657,"bikesharing","windspeed"
"sebart",1,2,0.197637373737374,"bikesharing","windspeed"
"sebart",1,2,0.0787393939393939,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.263364646464646,"bikesharing","windspeed"
"sebart",1,2,0.254606060606061,"bikesharing","windspeed"
"sebart",1,2,0.114734343434343,"bikesharing","windspeed"
"sebart",1,2,0.274973737373737,"bikesharing","windspeed"
"sebart",1,2,0.254606060606061,"bikesharing","windspeed"
"sebart",1,2,0.0921585858585859,"bikesharing","windspeed"
"sebart",1,2,0.214823232323232,"bikesharing","windspeed"
"sebart",1,2,0.317938383838384,"bikesharing","windspeed"
"sebart",1,2,0.132192929292929,"bikesharing","windspeed"
"sebart",1,2,0.386681818181818,"bikesharing","windspeed"
"sebart",1,2,0.202154545454545,"bikesharing","windspeed"
"sebart",1,2,0.171858585858586,"bikesharing","windspeed"
"sebart",1,2,0.0965232323232323,"bikesharing","windspeed"
"sebart",1,2,0.12030101010101,"bikesharing","windspeed"
"sebart",1,2,0.197637373737374,"bikesharing","windspeed"
"sebart",1,2,0.292159595959596,"bikesharing","windspeed"
"sebart",1,2,0.290974747474747,"bikesharing","windspeed"
"sebart",1,2,0.290974747474747,"bikesharing","windspeed"
"sebart",1,2,0.206230303030303,"bikesharing","windspeed"
"sebart",1,2,0.464018181818182,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.111708080808081,"bikesharing","windspeed"
"sebart",1,2,0.300752525252525,"bikesharing","windspeed"
"sebart",1,2,0.189044444444444,"bikesharing","windspeed"
"sebart",1,2,0.295339393939394,"bikesharing","windspeed"
"sebart",1,2,0.257787878787879,"bikesharing","windspeed"
"sebart",1,2,0.335925252525253,"bikesharing","windspeed"
"sebart",1,2,0.237144444444444,"bikesharing","windspeed"
"sebart",1,2,0.0859292929292929,"bikesharing","windspeed"
"sebart",1,2,0.0921585858585859,"bikesharing","windspeed"
"sebart",1,2,0.295339393939394,"bikesharing","windspeed"
"sebart",1,2,0.286610101010101,"bikesharing","windspeed"
"sebart",1,2,0.111708080808081,"bikesharing","windspeed"
"sebart",1,2,0.228415151515152,"bikesharing","windspeed"
"sebart",1,2,0.326531313131313,"bikesharing","windspeed"
"sebart",1,2,0.0945222222222222,"bikesharing","windspeed"
"sebart",1,2,0.210913131313131,"bikesharing","windspeed"
"sebart",1,2,0.0965232323232323,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.206230303030303,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.283566666666667,"bikesharing","windspeed"
"sebart",1,2,0.100887878787879,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.300752525252525,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.280881818181818,"bikesharing","windspeed"
"sebart",1,2,0.171858585858586,"bikesharing","windspeed"
"sebart",1,2,0.197637373737374,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.0687434343434343,"bikesharing","windspeed"
"sebart",1,2,0.163265656565657,"bikesharing","windspeed"
"sebart",1,2,0.128893939393939,"bikesharing","windspeed"
"sebart",1,2,0.146079797979798,"bikesharing","windspeed"
"sebart",1,2,0.232009090909091,"bikesharing","windspeed"
"sebart",1,2,0.111708080808081,"bikesharing","windspeed"
"sebart",1,2,0.274973737373737,"bikesharing","windspeed"
"sebart",1,2,0.206230303030303,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.272123232323232,"bikesharing","windspeed"
"sebart",1,2,0.106005050505051,"bikesharing","windspeed"
"sebart",1,2,0.146079797979798,"bikesharing","windspeed"
"sebart",1,2,0.60150505050505,"bikesharing","windspeed"
"sebart",1,2,0.0859292929292929,"bikesharing","windspeed"
"sebart",1,2,0.175939393939394,"bikesharing","windspeed"
"sebart",1,2,0.197637373737374,"bikesharing","windspeed"
"sebart",1,2,0.167210101010101,"bikesharing","windspeed"
"sebart",1,2,0.300752525252525,"bikesharing","windspeed"
"sebart",1,2,0.128893939393939,"bikesharing","windspeed"
"sebart",1,2,0.257787878787879,"bikesharing","windspeed"
"sebart",1,2,0.189044444444444,"bikesharing","windspeed"
"sebart",1,2,0.103115151515152,"bikesharing","windspeed"
"sebart",1,2,0.140944444444444,"bikesharing","windspeed"
"sebart",1,2,0.0859292929292929,"bikesharing","windspeed"
"sebart",1,2,0.214823232323232,"bikesharing","windspeed"
"sebart",1,2,0.272123232323232,"bikesharing","windspeed"
"sebart",1,2,0.100887878787879,"bikesharing","windspeed"
"sebart",1,2,0.219671717171717,"bikesharing","windspeed"
"sebart",1,2,0.114734343434343,"bikesharing","windspeed"
"sebart",1,2,0.132192929292929,"bikesharing","windspeed"
"sebart",1,2,0.36090303030303,"bikesharing","windspeed"
"sebart",1,2,0.154672727272727,"bikesharing","windspeed"
"sebart",1,2,0.158461616161616,"bikesharing","windspeed"
"sebart",1,2,0.12030101010101,"bikesharing","windspeed"
"sebart",1,2,0.232009090909091,"bikesharing","windspeed"
"sebart",1,2,0.257787878787879,"bikesharing","windspeed"
"sebart",1,2,0.154672727272727,"bikesharing","windspeed"
"sebart",1,2,0.286610101010101,"bikesharing","windspeed"
"sebart",1,2,0.206230303030303,"bikesharing","windspeed"
"sebart",1,2,0.370884848484849,"bikesharing","windspeed"
"sebart",1,2,0.36949595959596,"bikesharing","windspeed"
"sebart",1,2,0.114734343434343,"bikesharing","windspeed"
"sebart",1,2,0.0965232323232323,"bikesharing","windspeed"
"sebart",1,2,0.344654545454545,"bikesharing","windspeed"
"sebart",1,2,0.0859292929292929,"bikesharing","windspeed"
"sebart",1,2,0.254606060606061,"bikesharing","windspeed"
"sebart",1,2,0.100887878787879,"bikesharing","windspeed"
"sebart",1,2,0.202154545454545,"bikesharing","windspeed"
"sebart",1,2,0.123463636363636,"bikesharing","windspeed"
"sebart",1,2,0.228415151515152,"bikesharing","windspeed"
"sebart",1,2,0.103115151515152,"bikesharing","windspeed"
"sebart",1,2,0.154672727272727,"bikesharing","windspeed"
"sebart",1,2,0.300752525252525,"bikesharing","windspeed"
"sebart",1,2,0.137486868686869,"bikesharing","windspeed"
"sebart",1,2,0.318433333333333,"bikesharing","windspeed"
"sebart",1,2,0.24919494949495,"bikesharing","windspeed"
"sebart",1,2,0.167210101010101,"bikesharing","windspeed"
"sebart",1,2,0.214823232323232,"bikesharing","windspeed"
"sebart",1,2,0.100887878787879,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.232009090909091,"bikesharing","windspeed"
"sebart",1,2,0.274973737373737,"bikesharing","windspeed"
"sebart",1,2,0.0773363636363636,"bikesharing","windspeed"
"sebart",1,2,0.214823232323232,"bikesharing","windspeed"
"sebart",1,2,0.19339797979798,"bikesharing","windspeed"
"sebart",1,2,0.237144444444444,"bikesharing","windspeed"
"sebart",1,2,0.100887878787879,"bikesharing","windspeed"
"sebart",1,2,0.36949595959596,"bikesharing","windspeed"
"sebart",1,2,0.266380808080808,"bikesharing","windspeed"
"sebart",1,2,0.123463636363636,"bikesharing","windspeed"
"sebart",1,2,0.352310101010101,"bikesharing","windspeed"
"sebart",1,2,0.219671717171717,"bikesharing","windspeed"
"sebart",1,2,0.257787878787879,"bikesharing","windspeed"
"sebart",1,2,0.206230303030303,"bikesharing","windspeed"
"sebart",1,2,0.335124242424242,"bikesharing","windspeed"
"sebart",1,2,0.370884848484849,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.318433333333333,"bikesharing","windspeed"
"sebart",1,2,0.128893939393939,"bikesharing","windspeed"
"sebart",1,2,0.0859292929292929,"bikesharing","windspeed"
"sebart",1,2,0.202154545454545,"bikesharing","windspeed"
"sebart",1,2,0.274973737373737,"bikesharing","windspeed"
"sebart",1,2,0.266380808080808,"bikesharing","windspeed"
"sebart",1,2,0.189044444444444,"bikesharing","windspeed"
"sebart",1,2,0.237144444444444,"bikesharing","windspeed"
"sebart",1,2,0.286610101010101,"bikesharing","windspeed"
"sebart",1,2,0.280881818181818,"bikesharing","windspeed"
"sebart",1,2,0.286610101010101,"bikesharing","windspeed"
"sebart",1,2,0.197637373737374,"bikesharing","windspeed"
"sebart",1,2,0.274973737373737,"bikesharing","windspeed"
"sebart",1,2,0.219671717171717,"bikesharing","windspeed"
"sebart",1,2,0.210913131313131,"bikesharing","windspeed"
"sebart",1,2,0.24919494949495,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.0859292929292929,"bikesharing","windspeed"
"sebart",1,2,0.286610101010101,"bikesharing","windspeed"
"sebart",1,2,0.343717171717172,"bikesharing","windspeed"
"sebart",1,2,0.280881818181818,"bikesharing","windspeed"
"sebart",1,2,0.290974747474747,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.111708080808081,"bikesharing","windspeed"
"sebart",1,2,0.0965232323232323,"bikesharing","windspeed"
"sebart",1,2,0.0687434343434343,"bikesharing","windspeed"
"sebart",1,2,0.175939393939394,"bikesharing","windspeed"
"sebart",1,2,0.36090303030303,"bikesharing","windspeed"
"sebart",1,2,0.171858585858586,"bikesharing","windspeed"
"sebart",1,2,0.123463636363636,"bikesharing","windspeed"
"sebart",1,2,0.0965232323232323,"bikesharing","windspeed"
"sebart",1,2,0.352310101010101,"bikesharing","windspeed"
"sebart",1,2,0.0921585858585859,"bikesharing","windspeed"
"sebart",1,2,0.100887878787879,"bikesharing","windspeed"
"sebart",1,2,0.19339797979798,"bikesharing","windspeed"
"sebart",1,2,0.257787878787879,"bikesharing","windspeed"
"sebart",1,2,0.245873737373737,"bikesharing","windspeed"
"sebart",1,2,0.060150505050505,"bikesharing","windspeed"
"sebart",1,2,0.335925252525253,"bikesharing","windspeed"
"sebart",1,2,0.171858585858586,"bikesharing","windspeed"
"sebart",1,2,0.272123232323232,"bikesharing","windspeed"
"sebart",1,2,0.167210101010101,"bikesharing","windspeed"
"sebart",1,2,0.317938383838384,"bikesharing","windspeed"
"sebart",1,2,0.378088888888889,"bikesharing","windspeed"
"sebart",1,2,0.19339797979798,"bikesharing","windspeed"
"sebart",1,2,0.0965232323232323,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.12030101010101,"bikesharing","windspeed"
"sebart",1,2,0.237144444444444,"bikesharing","windspeed"
"sebart",1,2,0.232009090909091,"bikesharing","windspeed"
"sebart",1,2,0.228415151515152,"bikesharing","windspeed"
"sebart",1,2,0.184668686868687,"bikesharing","windspeed"
"sebart",1,2,0.300916161616162,"bikesharing","windspeed"
"sebart",1,2,0.379643434343434,"bikesharing","windspeed"
"sebart",1,2,0.137486868686869,"bikesharing","windspeed"
"sebart",1,2,0.254606060606061,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.123463636363636,"bikesharing","windspeed"
"sebart",1,2,0.24919494949495,"bikesharing","windspeed"
"sebart",1,2,0,"bikesharing","windspeed"
"sebart",1,2,0.254606060606061,"bikesharing","windspeed"
"bart",1,2,0.335231859276557,"bikesharing","windspeed"
"bart",1,2,0.186711019632165,"bikesharing","windspeed"
"bart",1,2,0.170683266990775,"bikesharing","windspeed"
"bart",1,2,0.208242384126175,"bikesharing","windspeed"
"bart",1,2,0.262475856878314,"bikesharing","windspeed"
"bart",1,2,0.249156821568797,"bikesharing","windspeed"
"bart",1,2,0.115000564026912,"bikesharing","windspeed"
"bart",1,2,-0.00979126389475354,"bikesharing","windspeed"
"bart",1,2,0.0957599386168384,"bikesharing","windspeed"
"bart",1,2,0.223196961366307,"bikesharing","windspeed"
"bart",1,2,0.133403436689022,"bikesharing","windspeed"
"bart",1,2,0.207413518742213,"bikesharing","windspeed"
"bart",1,2,0.261433345925837,"bikesharing","windspeed"
"bart",1,2,0.30617565366242,"bikesharing","windspeed"
"bart",1,2,0.133850724439298,"bikesharing","windspeed"
"bart",1,2,0.176611931726851,"bikesharing","windspeed"
"bart",1,2,0.00804456041344098,"bikesharing","windspeed"
"bart",1,2,0.279784311983495,"bikesharing","windspeed"
"bart",1,2,0.159042228178549,"bikesharing","windspeed"
"bart",1,2,0.105229875442845,"bikesharing","windspeed"
"bart",1,2,0.29105415466564,"bikesharing","windspeed"
"bart",1,2,0.189011368309389,"bikesharing","windspeed"
"bart",1,2,0.159242087963024,"bikesharing","windspeed"
"bart",1,2,0.190674884756352,"bikesharing","windspeed"
"bart",1,2,0.208826423134242,"bikesharing","windspeed"
"bart",1,2,0.191253103971818,"bikesharing","windspeed"
"bart",1,2,0.207446138105478,"bikesharing","windspeed"
"bart",1,2,0.202755392461804,"bikesharing","windspeed"
"bart",1,2,0.132742375955499,"bikesharing","windspeed"
"bart",1,2,0.221676130877976,"bikesharing","windspeed"
"bart",1,2,0.0834026467118317,"bikesharing","windspeed"
"bart",1,2,0.239859322824363,"bikesharing","windspeed"
"bart",1,2,0.228655652441782,"bikesharing","windspeed"
"bart",1,2,0.131990214647599,"bikesharing","windspeed"
"bart",1,2,0.047153152298707,"bikesharing","windspeed"
"bart",1,2,0.128655245080495,"bikesharing","windspeed"
"bart",1,2,0.29043210995535,"bikesharing","windspeed"
"bart",1,2,0.237318330329835,"bikesharing","windspeed"
"bart",1,2,0.175133974624417,"bikesharing","windspeed"
"bart",1,2,0.1257660401418,"bikesharing","windspeed"
"bart",1,2,0.184716321698103,"bikesharing","windspeed"
"bart",1,2,0.0899397651363529,"bikesharing","windspeed"
"bart",1,2,0.12644201878375,"bikesharing","windspeed"
"bart",1,2,0.289902500117949,"bikesharing","windspeed"
"bart",1,2,0.101648040211602,"bikesharing","windspeed"
"bart",1,2,0.0554147057130321,"bikesharing","windspeed"
"bart",1,2,0.00694225235404011,"bikesharing","windspeed"
"bart",1,2,0.467968473697112,"bikesharing","windspeed"
"bart",1,2,0.20449665799802,"bikesharing","windspeed"
"bart",1,2,0.282278595400511,"bikesharing","windspeed"
"bart",1,2,0.191928404559343,"bikesharing","windspeed"
"bart",1,2,0.0782957710754217,"bikesharing","windspeed"
"bart",1,2,0.250695981524729,"bikesharing","windspeed"
"bart",1,2,0.216333777930265,"bikesharing","windspeed"
"bart",1,2,0.138471926271166,"bikesharing","windspeed"
"bart",1,2,0.137893457125412,"bikesharing","windspeed"
"bart",1,2,0.272481559604609,"bikesharing","windspeed"
"bart",1,2,0.191610920163675,"bikesharing","windspeed"
"bart",1,2,0.127786842134661,"bikesharing","windspeed"
"bart",1,2,0.163865582283253,"bikesharing","windspeed"
"bart",1,2,0.202118828146485,"bikesharing","windspeed"
"bart",1,2,0.187358587536148,"bikesharing","windspeed"
"bart",1,2,0.138094742246916,"bikesharing","windspeed"
"bart",1,2,0.198426749505345,"bikesharing","windspeed"
"bart",1,2,0.277076651214905,"bikesharing","windspeed"
"bart",1,2,0.200307822411376,"bikesharing","windspeed"
"bart",1,2,0.194591907589773,"bikesharing","windspeed"
"bart",1,2,0.35186510821017,"bikesharing","windspeed"
"bart",1,2,0.154801295904291,"bikesharing","windspeed"
"bart",1,2,0.258998439808351,"bikesharing","windspeed"
"bart",1,2,0.221561705888166,"bikesharing","windspeed"
"bart",1,2,0.220584581066391,"bikesharing","windspeed"
"bart",1,2,0.185260342046746,"bikesharing","windspeed"
"bart",1,2,0.208467406954721,"bikesharing","windspeed"
"bart",1,2,0.194619855791921,"bikesharing","windspeed"
"bart",1,2,0.139932640607641,"bikesharing","windspeed"
"bart",1,2,0.195580638663435,"bikesharing","windspeed"
"bart",1,2,0.344035754660514,"bikesharing","windspeed"
"bart",1,2,0.158527888951056,"bikesharing","windspeed"
"bart",1,2,0.332271065695174,"bikesharing","windspeed"
"bart",1,2,0.351695144896877,"bikesharing","windspeed"
"bart",1,2,0.195148001065368,"bikesharing","windspeed"
"bart",1,2,0.300298023778702,"bikesharing","windspeed"
"bart",1,2,0.155283924014753,"bikesharing","windspeed"
"bart",1,2,0.344367612527136,"bikesharing","windspeed"
"bart",1,2,0.198333050234013,"bikesharing","windspeed"
"bart",1,2,0.113144968731946,"bikesharing","windspeed"
"bart",1,2,0.343014546989171,"bikesharing","windspeed"
"bart",1,2,0.139500466364922,"bikesharing","windspeed"
"bart",1,2,0.169090872834396,"bikesharing","windspeed"
"bart",1,2,0.173365755001554,"bikesharing","windspeed"
"bart",1,2,0.329694928441493,"bikesharing","windspeed"
"bart",1,2,0.126606910838473,"bikesharing","windspeed"
"bart",1,2,0.20227928189772,"bikesharing","windspeed"
"bart",1,2,0.148991940128375,"bikesharing","windspeed"
"bart",1,2,0.230312010578737,"bikesharing","windspeed"
"bart",1,2,0.0679319140804091,"bikesharing","windspeed"
"bart",1,2,0.233512230159093,"bikesharing","windspeed"
"bart",1,2,0.0609049887187578,"bikesharing","windspeed"
"bart",1,2,0.232100329557121,"bikesharing","windspeed"
"bart",1,2,0.137122074840052,"bikesharing","windspeed"
"bart",1,2,0.180876832876899,"bikesharing","windspeed"
"bart",1,2,0.186616142597655,"bikesharing","windspeed"
"bart",1,2,0.286643539217644,"bikesharing","windspeed"
"bart",1,2,0.270428863249603,"bikesharing","windspeed"
"bart",1,2,0.279815431822877,"bikesharing","windspeed"
"bart",1,2,0.194831454351793,"bikesharing","windspeed"
"bart",1,2,0.1506788573585,"bikesharing","windspeed"
"bart",1,2,0.085100506992328,"bikesharing","windspeed"
"bart",1,2,0.152366027683294,"bikesharing","windspeed"
"bart",1,2,0.210538878498428,"bikesharing","windspeed"
"bart",1,2,0.228917946606051,"bikesharing","windspeed"
"bart",1,2,0.336263243383255,"bikesharing","windspeed"
"bart",1,2,0.181017680397413,"bikesharing","windspeed"
"bart",1,2,0.152228308841183,"bikesharing","windspeed"
"bart",1,2,0.0523459861853515,"bikesharing","windspeed"
"bart",1,2,0.296311690407975,"bikesharing","windspeed"
"bart",1,2,0.157539669312591,"bikesharing","windspeed"
"bart",1,2,0.249067343020209,"bikesharing","windspeed"
"bart",1,2,0.236258610522099,"bikesharing","windspeed"
"bart",1,2,0.111698336795008,"bikesharing","windspeed"
"bart",1,2,0.184120443388832,"bikesharing","windspeed"
"bart",1,2,0.130809738511413,"bikesharing","windspeed"
"bart",1,2,0.159028657451668,"bikesharing","windspeed"
"bart",1,2,0.221081591785326,"bikesharing","windspeed"
"bart",1,2,0.230815559167423,"bikesharing","windspeed"
"bart",1,2,0.0754016628768246,"bikesharing","windspeed"
"bart",1,2,0.111821444972512,"bikesharing","windspeed"
"bart",1,2,0.19473858308299,"bikesharing","windspeed"
"bart",1,2,0.334309288152394,"bikesharing","windspeed"
"bart",1,2,0.0824226551910211,"bikesharing","windspeed"
"bart",1,2,0.222268127339041,"bikesharing","windspeed"
"bart",1,2,0.138201805486908,"bikesharing","windspeed"
"bart",1,2,0.165052939501812,"bikesharing","windspeed"
"bart",1,2,0.150570088458773,"bikesharing","windspeed"
"bart",1,2,-0.0100601477179076,"bikesharing","windspeed"
"bart",1,2,0.140984354241582,"bikesharing","windspeed"
"bart",1,2,0.180221535934906,"bikesharing","windspeed"
"bart",1,2,0.158218298474523,"bikesharing","windspeed"
"bart",1,2,0.1732546858601,"bikesharing","windspeed"
"bart",1,2,0.207452453823553,"bikesharing","windspeed"
"bart",1,2,0.0804744342444937,"bikesharing","windspeed"
"bart",1,2,0.181187249390947,"bikesharing","windspeed"
"bart",1,2,0.0966414695972983,"bikesharing","windspeed"
"bart",1,2,0.112805729215458,"bikesharing","windspeed"
"bart",1,2,0.200285193096354,"bikesharing","windspeed"
"bart",1,2,0.110775992626842,"bikesharing","windspeed"
"bart",1,2,0.258534729239957,"bikesharing","windspeed"
"bart",1,2,0.077218312708378,"bikesharing","windspeed"
"bart",1,2,-0.00785065791332834,"bikesharing","windspeed"
"bart",1,2,0.210859241595391,"bikesharing","windspeed"
"bart",1,2,0.249157915173993,"bikesharing","windspeed"
"bart",1,2,0.178399271527701,"bikesharing","windspeed"
"bart",1,2,0.176157602885653,"bikesharing","windspeed"
"bart",1,2,0.177640129612022,"bikesharing","windspeed"
"bart",1,2,0.165416169126903,"bikesharing","windspeed"
"bart",1,2,0.170978813066108,"bikesharing","windspeed"
"bart",1,2,0.258548093732772,"bikesharing","windspeed"
"bart",1,2,0.138299370409238,"bikesharing","windspeed"
"bart",1,2,0.0971727509898306,"bikesharing","windspeed"
"bart",1,2,0.141202100333282,"bikesharing","windspeed"
"bart",1,2,0.273770496174323,"bikesharing","windspeed"
"bart",1,2,0.215401051071683,"bikesharing","windspeed"
"bart",1,2,0.215490244864466,"bikesharing","windspeed"
"bart",1,2,0.18742744061354,"bikesharing","windspeed"
"bart",1,2,0.126333599953964,"bikesharing","windspeed"
"bart",1,2,0.29898433002874,"bikesharing","windspeed"
"bart",1,2,0.111804043578063,"bikesharing","windspeed"
"bart",1,2,0.231374072038626,"bikesharing","windspeed"
"bart",1,2,0.176527925696779,"bikesharing","windspeed"
"bart",1,2,0.254628319634326,"bikesharing","windspeed"
"bart",1,2,0.249993820102515,"bikesharing","windspeed"
"bart",1,2,0.2576557637445,"bikesharing","windspeed"
"bart",1,2,0.105404969629066,"bikesharing","windspeed"
"bart",1,2,0.193691312275944,"bikesharing","windspeed"
"bart",1,2,0.270686766713211,"bikesharing","windspeed"
"bart",1,2,0.0884160722188685,"bikesharing","windspeed"
"bart",1,2,0.170467099041807,"bikesharing","windspeed"
"bart",1,2,0.247461131216059,"bikesharing","windspeed"
"bart",1,2,0.182138719317891,"bikesharing","windspeed"
"bart",1,2,0.115946478370169,"bikesharing","windspeed"
"bart",1,2,0.150464890359791,"bikesharing","windspeed"
"bart",1,2,0.257949050006486,"bikesharing","windspeed"
"bart",1,2,0.193313227965668,"bikesharing","windspeed"
"bart",1,2,0.153521372381267,"bikesharing","windspeed"
"bart",1,2,0.224811234211128,"bikesharing","windspeed"
"bart",1,2,0.184861876562756,"bikesharing","windspeed"
"bart",1,2,0.22267109486463,"bikesharing","windspeed"
"bart",1,2,0.108406204823871,"bikesharing","windspeed"
"bart",1,2,0.138665707559868,"bikesharing","windspeed"
"bart",1,2,0.279038452635559,"bikesharing","windspeed"
"bart",1,2,0.291104358336201,"bikesharing","windspeed"
"bart",1,2,0.456663391420263,"bikesharing","windspeed"
"bart",1,2,0.194662399959904,"bikesharing","windspeed"
"bart",1,2,0.25550477741788,"bikesharing","windspeed"
"bart",1,2,0.310164757102241,"bikesharing","windspeed"
"bart",1,2,0.283013544150575,"bikesharing","windspeed"
"bart",1,2,0.132942247480853,"bikesharing","windspeed"
"bart",1,2,0.14730989233325,"bikesharing","windspeed"
"bart",1,2,0.267630203047256,"bikesharing","windspeed"
"bart",1,2,0.144064233025198,"bikesharing","windspeed"
"bart",1,2,0.266300615955726,"bikesharing","windspeed"
"bart",1,2,0.127315317874057,"bikesharing","windspeed"
"bart",1,2,0.19463987001349,"bikesharing","windspeed"
"bart",1,2,0.160452247607668,"bikesharing","windspeed"
"bart",1,2,0.115064715826053,"bikesharing","windspeed"
"bart",1,2,0.335227403445931,"bikesharing","windspeed"
"bart",1,2,0.160348319244049,"bikesharing","windspeed"
