"Repeat","Fold","Observation","Observed","Dataset","Target"
1,2,734,0,"bikesharing","windspeed"
1,2,735,0.2239,"bikesharing","windspeed"
1,2,736,0.3582,"bikesharing","windspeed"
1,2,737,0.3284,"bikesharing","windspeed"
1,2,738,0.3582,"bikesharing","windspeed"
1,2,739,0.2836,"bikesharing","windspeed"
1,2,740,0,"bikesharing","windspeed"
1,2,741,0,"bikesharing","windspeed"
1,2,742,0.1343,"bikesharing","windspeed"
1,2,743,0.194,"bikesharing","windspeed"
1,2,744,0.1045,"bikesharing","windspeed"
1,2,745,0,"bikesharing","windspeed"
1,2,746,0,"bikesharing","windspeed"
1,2,747,0,"bikesharing","windspeed"
1,2,748,0.1642,"bikesharing","windspeed"
1,2,749,0.1045,"bikesharing","windspeed"
1,2,750,0.1045,"bikesharing","windspeed"
1,2,751,0.1045,"bikesharing","windspeed"
1,2,752,0.1642,"bikesharing","windspeed"
1,2,753,0,"bikesharing","windspeed"
1,2,754,0,"bikesharing","windspeed"
1,2,755,0.1045,"bikesharing","windspeed"
1,2,756,0.1343,"bikesharing","windspeed"
1,2,757,0.2239,"bikesharing","windspeed"
1,2,758,0.2836,"bikesharing","windspeed"
1,2,759,0.2836,"bikesharing","windspeed"
1,2,760,0.4478,"bikesharing","windspeed"
1,2,761,0.4627,"bikesharing","windspeed"
1,2,762,0.2836,"bikesharing","windspeed"
1,2,763,0.1045,"bikesharing","windspeed"
1,2,764,0.4179,"bikesharing","windspeed"
1,2,765,0.2985,"bikesharing","windspeed"
1,2,766,0.2537,"bikesharing","windspeed"
1,2,767,0.2836,"bikesharing","windspeed"
1,2,768,0.1045,"bikesharing","windspeed"
1,2,769,0.2537,"bikesharing","windspeed"
1,2,770,0.2239,"bikesharing","windspeed"
1,2,771,0.2836,"bikesharing","windspeed"
1,2,772,0.194,"bikesharing","windspeed"
1,2,773,0.2239,"bikesharing","windspeed"
1,2,774,0.1642,"bikesharing","windspeed"
1,2,775,0.2836,"bikesharing","windspeed"
1,2,776,0.2836,"bikesharing","windspeed"
1,2,777,0.194,"bikesharing","windspeed"
1,2,778,0.194,"bikesharing","windspeed"
1,2,779,0,"bikesharing","windspeed"
1,2,780,0.2537,"bikesharing","windspeed"
1,2,781,0.4179,"bikesharing","windspeed"
1,2,782,0.2239,"bikesharing","windspeed"
1,2,783,0.1045,"bikesharing","windspeed"
1,2,784,0.2239,"bikesharing","windspeed"
1,2,785,0.1045,"bikesharing","windspeed"
1,2,786,0.1045,"bikesharing","windspeed"
1,2,787,0,"bikesharing","windspeed"
1,2,788,0.194,"bikesharing","windspeed"
1,2,789,0.1642,"bikesharing","windspeed"
1,2,790,0.2239,"bikesharing","windspeed"
1,2,791,0.2836,"bikesharing","windspeed"
1,2,792,0.4179,"bikesharing","windspeed"
1,2,793,0.3881,"bikesharing","windspeed"
1,2,794,0.2836,"bikesharing","windspeed"
1,2,795,0.2836,"bikesharing","windspeed"
1,2,796,0.2985,"bikesharing","windspeed"
1,2,797,0.2836,"bikesharing","windspeed"
1,2,798,0.2239,"bikesharing","windspeed"
1,2,799,0.2239,"bikesharing","windspeed"
1,2,800,0.1045,"bikesharing","windspeed"
1,2,801,0,"bikesharing","windspeed"
1,2,802,0.0896,"bikesharing","windspeed"
1,2,803,0.0896,"bikesharing","windspeed"
1,2,804,0.1045,"bikesharing","windspeed"
1,2,805,0.0896,"bikesharing","windspeed"
1,2,806,0,"bikesharing","windspeed"
1,2,807,0.1045,"bikesharing","windspeed"
1,2,808,0.0896,"bikesharing","windspeed"
1,2,809,0.2985,"bikesharing","windspeed"
1,2,810,0.4179,"bikesharing","windspeed"
1,2,811,0.6418,"bikesharing","windspeed"
1,2,812,0.3881,"bikesharing","windspeed"
1,2,813,0.3284,"bikesharing","windspeed"
1,2,814,0,"bikesharing","windspeed"
1,2,815,0.0896,"bikesharing","windspeed"
1,2,816,0.2836,"bikesharing","windspeed"
1,2,817,0.3582,"bikesharing","windspeed"
1,2,818,0.3881,"bikesharing","windspeed"
1,2,819,0.3284,"bikesharing","windspeed"
1,2,820,0.2239,"bikesharing","windspeed"
1,2,821,0.1343,"bikesharing","windspeed"
1,2,822,0.2239,"bikesharing","windspeed"
1,2,823,0,"bikesharing","windspeed"
1,2,824,0.1045,"bikesharing","windspeed"
1,2,825,0.1045,"bikesharing","windspeed"
1,2,826,0.1045,"bikesharing","windspeed"
1,2,827,0.1045,"bikesharing","windspeed"
1,2,828,0.0896,"bikesharing","windspeed"
1,2,829,0,"bikesharing","windspeed"
1,2,830,0,"bikesharing","windspeed"
1,2,831,0,"bikesharing","windspeed"
1,2,832,0.194,"bikesharing","windspeed"
1,2,833,0.1642,"bikesharing","windspeed"
1,2,834,0,"bikesharing","windspeed"
1,2,835,0.1642,"bikesharing","windspeed"
1,2,836,0.3284,"bikesharing","windspeed"
1,2,837,0.1045,"bikesharing","windspeed"
1,2,838,0.194,"bikesharing","windspeed"
1,2,839,0.1642,"bikesharing","windspeed"
1,2,840,0.1045,"bikesharing","windspeed"
1,2,841,0.2537,"bikesharing","windspeed"
1,2,842,0.0896,"bikesharing","windspeed"
1,2,843,0.1642,"bikesharing","windspeed"
1,2,844,0.1343,"bikesharing","windspeed"
1,2,845,0.4179,"bikesharing","windspeed"
1,2,846,0.3284,"bikesharing","windspeed"
1,2,847,0.2836,"bikesharing","windspeed"
1,2,848,0,"bikesharing","windspeed"
1,2,849,0.2537,"bikesharing","windspeed"
1,2,850,0.2239,"bikesharing","windspeed"
1,2,851,0.2537,"bikesharing","windspeed"
1,2,852,0.2537,"bikesharing","windspeed"
1,2,853,0.3582,"bikesharing","windspeed"
1,2,854,0.194,"bikesharing","windspeed"
1,2,855,0.0896,"bikesharing","windspeed"
1,2,856,0.0896,"bikesharing","windspeed"
1,2,857,0.1045,"bikesharing","windspeed"
1,2,858,0.2985,"bikesharing","windspeed"
1,2,859,0.4627,"bikesharing","windspeed"
1,2,860,0.2836,"bikesharing","windspeed"
1,2,861,0.1343,"bikesharing","windspeed"
1,2,862,0.2537,"bikesharing","windspeed"
1,2,863,0.1045,"bikesharing","windspeed"
1,2,864,0.0896,"bikesharing","windspeed"
1,2,865,0.1343,"bikesharing","windspeed"
1,2,866,0.1045,"bikesharing","windspeed"
1,2,867,0.0896,"bikesharing","windspeed"
1,2,868,0.2537,"bikesharing","windspeed"
1,2,869,0.2836,"bikesharing","windspeed"
1,2,870,0.1343,"bikesharing","windspeed"
1,2,871,0.1045,"bikesharing","windspeed"
1,2,872,0.2836,"bikesharing","windspeed"
1,2,873,0.2985,"bikesharing","windspeed"
1,2,874,0.2985,"bikesharing","windspeed"
1,2,875,0.4179,"bikesharing","windspeed"
1,2,876,0.3881,"bikesharing","windspeed"
1,2,877,0.2537,"bikesharing","windspeed"
1,2,878,0.2239,"bikesharing","windspeed"
1,2,879,0.0896,"bikesharing","windspeed"
1,2,880,0.0896,"bikesharing","windspeed"
1,2,881,0.1343,"bikesharing","windspeed"
1,2,882,0.0896,"bikesharing","windspeed"
1,2,883,0.2239,"bikesharing","windspeed"
1,2,884,0.2836,"bikesharing","windspeed"
1,2,885,0.194,"bikesharing","windspeed"
1,2,886,0.2985,"bikesharing","windspeed"
1,2,887,0.1343,"bikesharing","windspeed"
1,2,888,0.0896,"bikesharing","windspeed"
1,2,889,0.1045,"bikesharing","windspeed"
1,2,890,0.1045,"bikesharing","windspeed"
1,2,891,0.2985,"bikesharing","windspeed"
1,2,892,0.2985,"bikesharing","windspeed"
1,2,893,0.2239,"bikesharing","windspeed"
1,2,894,0.2239,"bikesharing","windspeed"
1,2,895,0.5224,"bikesharing","windspeed"
1,2,896,0.194,"bikesharing","windspeed"
1,2,897,0.2537,"bikesharing","windspeed"
1,2,898,0.2985,"bikesharing","windspeed"
1,2,899,0.2537,"bikesharing","windspeed"
1,2,900,0.2239,"bikesharing","windspeed"
1,2,901,0.2239,"bikesharing","windspeed"
1,2,902,0.3582,"bikesharing","windspeed"
1,2,903,0.0896,"bikesharing","windspeed"
1,2,904,0.0896,"bikesharing","windspeed"
1,2,905,0.1045,"bikesharing","windspeed"
1,2,906,0.2537,"bikesharing","windspeed"
1,2,907,0.3284,"bikesharing","windspeed"
1,2,908,0.3284,"bikesharing","windspeed"
1,2,909,0.3284,"bikesharing","windspeed"
1,2,910,0.3284,"bikesharing","windspeed"
1,2,911,0.4925,"bikesharing","windspeed"
1,2,912,0.5522,"bikesharing","windspeed"
1,2,913,0.3284,"bikesharing","windspeed"
1,2,914,0.4627,"bikesharing","windspeed"
1,2,915,0.2537,"bikesharing","windspeed"
1,2,916,0.1045,"bikesharing","windspeed"
1,2,917,0.3284,"bikesharing","windspeed"
1,2,918,0.4179,"bikesharing","windspeed"
1,2,919,0.3284,"bikesharing","windspeed"
1,2,920,0.0896,"bikesharing","windspeed"
1,2,921,0,"bikesharing","windspeed"
1,2,922,0.2985,"bikesharing","windspeed"
1,2,923,0.2537,"bikesharing","windspeed"
1,2,924,0.2985,"bikesharing","windspeed"
1,2,925,0.2985,"bikesharing","windspeed"
1,2,926,0.2836,"bikesharing","windspeed"
1,2,927,0.1642,"bikesharing","windspeed"
1,2,928,0,"bikesharing","windspeed"
1,2,929,0.194,"bikesharing","windspeed"
1,2,930,0.2239,"bikesharing","windspeed"
1,2,931,0,"bikesharing","windspeed"
1,2,932,0,"bikesharing","windspeed"
1,2,933,0.1343,"bikesharing","windspeed"
1,2,934,0.1343,"bikesharing","windspeed"
1,2,935,0.1045,"bikesharing","windspeed"
1,2,936,0.2239,"bikesharing","windspeed"
1,2,937,0.4627,"bikesharing","windspeed"
1,2,938,0.1642,"bikesharing","windspeed"
1,2,939,0,"bikesharing","windspeed"
1,2,940,0.1343,"bikesharing","windspeed"
1,2,941,0.3582,"bikesharing","windspeed"
1,2,942,0.2239,"bikesharing","windspeed"
1,2,943,0,"bikesharing","windspeed"
1,2,944,0.1642,"bikesharing","windspeed"
1,2,945,0.2537,"bikesharing","windspeed"
1,2,946,0.2239,"bikesharing","windspeed"
1,2,947,0.3284,"bikesharing","windspeed"
1,2,948,0.4478,"bikesharing","windspeed"
1,2,949,0.1642,"bikesharing","windspeed"
1,2,950,0.0896,"bikesharing","windspeed"
1,2,951,0.1045,"bikesharing","windspeed"
1,2,952,0.194,"bikesharing","windspeed"
1,2,953,0,"bikesharing","windspeed"
1,2,954,0.2239,"bikesharing","windspeed"
1,2,955,0.0896,"bikesharing","windspeed"
1,2,956,0.2239,"bikesharing","windspeed"
1,2,957,0.1642,"bikesharing","windspeed"
1,2,958,0.194,"bikesharing","windspeed"
1,2,959,0.194,"bikesharing","windspeed"
1,2,960,0.2537,"bikesharing","windspeed"
1,2,961,0.1642,"bikesharing","windspeed"
1,2,962,0.1642,"bikesharing","windspeed"
1,2,963,0.2537,"bikesharing","windspeed"
1,2,964,0.1343,"bikesharing","windspeed"
1,2,965,0.2985,"bikesharing","windspeed"
1,2,966,0.3284,"bikesharing","windspeed"
1,2,967,0.2537,"bikesharing","windspeed"
1,2,968,0.194,"bikesharing","windspeed"
1,2,969,0.194,"bikesharing","windspeed"
1,2,970,0.1045,"bikesharing","windspeed"
1,2,971,0.1642,"bikesharing","windspeed"
1,2,972,0.2836,"bikesharing","windspeed"
1,2,973,0.2239,"bikesharing","windspeed"
1,2,974,0.0896,"bikesharing","windspeed"
1,2,975,0.0896,"bikesharing","windspeed"
1,2,976,0.1045,"bikesharing","windspeed"
1,2,977,0.2537,"bikesharing","windspeed"
1,2,978,0.1343,"bikesharing","windspeed"
1,2,979,0.4179,"bikesharing","windspeed"
1,2,980,0.2537,"bikesharing","windspeed"
1,2,981,0.2239,"bikesharing","windspeed"
1,2,982,0.1343,"bikesharing","windspeed"
1,2,983,0.3582,"bikesharing","windspeed"
1,2,984,0.3284,"bikesharing","windspeed"
1,2,985,0.2985,"bikesharing","windspeed"
1,2,986,0.1343,"bikesharing","windspeed"
1,2,987,0,"bikesharing","windspeed"
1,2,988,0,"bikesharing","windspeed"
1,2,989,0.1045,"bikesharing","windspeed"
1,2,990,0.3582,"bikesharing","windspeed"
1,2,991,0.3284,"bikesharing","windspeed"
1,2,992,0.2239,"bikesharing","windspeed"
1,2,993,0.0896,"bikesharing","windspeed"
1,2,994,0.3284,"bikesharing","windspeed"
1,2,995,0.2836,"bikesharing","windspeed"
1,2,996,0.2537,"bikesharing","windspeed"
1,2,997,0.0896,"bikesharing","windspeed"
1,2,998,0,"bikesharing","windspeed"
1,2,999,0.2537,"bikesharing","windspeed"
1,2,1000,0.2239,"bikesharing","windspeed"
1,2,1001,0.1642,"bikesharing","windspeed"
1,2,1002,0.194,"bikesharing","windspeed"
1,2,1003,0.1642,"bikesharing","windspeed"
1,2,1004,0.0896,"bikesharing","windspeed"
1,2,1005,0.1045,"bikesharing","windspeed"
1,2,1006,0.4478,"bikesharing","windspeed"
1,2,1007,0.3284,"bikesharing","windspeed"
1,2,1008,0.4925,"bikesharing","windspeed"
1,2,1009,0.4179,"bikesharing","windspeed"
1,2,1010,0.4478,"bikesharing","windspeed"
1,2,1011,0.4627,"bikesharing","windspeed"
1,2,1012,0.1642,"bikesharing","windspeed"
1,2,1013,0.1642,"bikesharing","windspeed"
1,2,1014,0.2836,"bikesharing","windspeed"
1,2,1015,0.4478,"bikesharing","windspeed"
1,2,1016,0.4478,"bikesharing","windspeed"
1,2,1017,0.4179,"bikesharing","windspeed"
1,2,1018,0.1642,"bikesharing","windspeed"
1,2,1019,0.3582,"bikesharing","windspeed"
1,2,1020,0.3284,"bikesharing","windspeed"
1,2,1021,0,"bikesharing","windspeed"
1,2,1022,0.1045,"bikesharing","windspeed"
1,2,1023,0.2537,"bikesharing","windspeed"
1,2,1024,0.2537,"bikesharing","windspeed"
1,2,1025,0,"bikesharing","windspeed"
1,2,1026,0.0896,"bikesharing","windspeed"
1,2,1027,0.2836,"bikesharing","windspeed"
1,2,1028,0.2985,"bikesharing","windspeed"
1,2,1029,0.0896,"bikesharing","windspeed"
1,2,1030,0,"bikesharing","windspeed"
1,2,1031,0.3284,"bikesharing","windspeed"
1,2,1032,0.4925,"bikesharing","windspeed"
1,2,1033,0.5522,"bikesharing","windspeed"
1,2,1034,0.6119,"bikesharing","windspeed"
1,2,1035,0.2537,"bikesharing","windspeed"
1,2,1036,0.194,"bikesharing","windspeed"
1,2,1037,0.194,"bikesharing","windspeed"
1,2,1038,0.3881,"bikesharing","windspeed"
1,2,1039,0.2537,"bikesharing","windspeed"
1,2,1040,0.2537,"bikesharing","windspeed"
1,2,1041,0.3284,"bikesharing","windspeed"
1,2,1042,0.3881,"bikesharing","windspeed"
1,2,1043,0.4478,"bikesharing","windspeed"
1,2,1044,0.6418,"bikesharing","windspeed"
1,2,1045,0.4179,"bikesharing","windspeed"
1,2,1046,0.3582,"bikesharing","windspeed"
1,2,1047,0.0896,"bikesharing","windspeed"
1,2,1048,0.1343,"bikesharing","windspeed"
1,2,1049,0.2985,"bikesharing","windspeed"
1,2,1050,0.1343,"bikesharing","windspeed"
1,2,1051,0.194,"bikesharing","windspeed"
1,2,1052,0.2537,"bikesharing","windspeed"
1,2,1053,0.2836,"bikesharing","windspeed"
1,2,1054,0.194,"bikesharing","windspeed"
1,2,1055,0.2239,"bikesharing","windspeed"
1,2,1056,0.194,"bikesharing","windspeed"
1,2,1057,0.194,"bikesharing","windspeed"
1,2,1058,0.0896,"bikesharing","windspeed"
1,2,1059,0.1343,"bikesharing","windspeed"
1,2,1060,0.1642,"bikesharing","windspeed"
1,2,1061,0,"bikesharing","windspeed"
1,2,1062,0.1045,"bikesharing","windspeed"
1,2,1063,0.0896,"bikesharing","windspeed"
1,2,1064,0.0896,"bikesharing","windspeed"
1,2,1065,0,"bikesharing","windspeed"
1,2,1066,0,"bikesharing","windspeed"
1,2,1067,0,"bikesharing","windspeed"
1,2,1068,0.1343,"bikesharing","windspeed"
1,2,1069,0.194,"bikesharing","windspeed"
1,2,1070,0.1045,"bikesharing","windspeed"
1,2,1071,0.1642,"bikesharing","windspeed"
1,2,1072,0.1343,"bikesharing","windspeed"
1,2,1073,0.0896,"bikesharing","windspeed"
1,2,1074,0.1343,"bikesharing","windspeed"
1,2,1075,0.1642,"bikesharing","windspeed"
1,2,1076,0.0896,"bikesharing","windspeed"
1,2,1077,0.1642,"bikesharing","windspeed"
1,2,1078,0.1045,"bikesharing","windspeed"
1,2,1079,0.0896,"bikesharing","windspeed"
1,2,1080,0.2537,"bikesharing","windspeed"
1,2,1081,0.2985,"bikesharing","windspeed"
1,2,1082,0.2239,"bikesharing","windspeed"
1,2,1083,0.194,"bikesharing","windspeed"
1,2,1084,0.5821,"bikesharing","windspeed"
1,2,1085,0.3582,"bikesharing","windspeed"
1,2,1086,0.1642,"bikesharing","windspeed"
1,2,1087,0,"bikesharing","windspeed"
1,2,1088,0.2985,"bikesharing","windspeed"
1,2,1089,0.2985,"bikesharing","windspeed"
1,2,1090,0.4179,"bikesharing","windspeed"
1,2,1091,0.3284,"bikesharing","windspeed"
1,2,1092,0.2985,"bikesharing","windspeed"
1,2,1093,0.1343,"bikesharing","windspeed"
1,2,1094,0.3881,"bikesharing","windspeed"
1,2,1095,0.1642,"bikesharing","windspeed"
1,2,1096,0.1642,"bikesharing","windspeed"
1,2,1097,0.1642,"bikesharing","windspeed"
1,2,1098,0.194,"bikesharing","windspeed"
1,2,1099,0.2836,"bikesharing","windspeed"
1,2,1100,0.1642,"bikesharing","windspeed"
1,2,1101,0.1343,"bikesharing","windspeed"
1,2,1102,0.2239,"bikesharing","windspeed"
1,2,1103,0.2537,"bikesharing","windspeed"
1,2,1104,0.1642,"bikesharing","windspeed"
1,2,1105,0.1343,"bikesharing","windspeed"
1,2,1106,0.3881,"bikesharing","windspeed"
1,2,1107,0.3284,"bikesharing","windspeed"
1,2,1108,0.1642,"bikesharing","windspeed"
1,2,1109,0,"bikesharing","windspeed"
1,2,1110,0.194,"bikesharing","windspeed"
1,2,1111,0,"bikesharing","windspeed"
1,2,1112,0.2836,"bikesharing","windspeed"
1,2,1113,0.4179,"bikesharing","windspeed"
1,2,1114,0.2537,"bikesharing","windspeed"
1,2,1115,0.3284,"bikesharing","windspeed"
1,2,1116,0.3881,"bikesharing","windspeed"
1,2,1117,0.2239,"bikesharing","windspeed"
1,2,1118,0.2537,"bikesharing","windspeed"
1,2,1119,0.2537,"bikesharing","windspeed"
1,2,1120,0.2239,"bikesharing","windspeed"
1,2,1121,0.2239,"bikesharing","windspeed"
1,2,1122,0.2537,"bikesharing","windspeed"
1,2,1123,0.1642,"bikesharing","windspeed"
1,2,1124,0.7164,"bikesharing","windspeed"
1,2,1125,0.2985,"bikesharing","windspeed"
1,2,1126,0.2985,"bikesharing","windspeed"
1,2,1127,0.2836,"bikesharing","windspeed"
1,2,1128,0.3284,"bikesharing","windspeed"
1,2,1129,0.2537,"bikesharing","windspeed"
1,2,1130,0.3284,"bikesharing","windspeed"
1,2,1131,0.1642,"bikesharing","windspeed"
1,2,1132,0.1343,"bikesharing","windspeed"
1,2,1133,0.2239,"bikesharing","windspeed"
1,2,1134,0.1642,"bikesharing","windspeed"
1,2,1135,0.1642,"bikesharing","windspeed"
1,2,1136,0.2537,"bikesharing","windspeed"
1,2,1137,0.1343,"bikesharing","windspeed"
1,2,1138,0.1045,"bikesharing","windspeed"
1,2,1139,0.1343,"bikesharing","windspeed"
1,2,1140,0.2239,"bikesharing","windspeed"
1,2,1141,0.194,"bikesharing","windspeed"
1,2,1142,0.2239,"bikesharing","windspeed"
1,2,1143,0.3582,"bikesharing","windspeed"
1,2,1144,0.2537,"bikesharing","windspeed"
1,2,1145,0.2836,"bikesharing","windspeed"
1,2,1146,0.1045,"bikesharing","windspeed"
1,2,1147,0.1045,"bikesharing","windspeed"
1,2,1148,0.0896,"bikesharing","windspeed"
1,2,1149,0,"bikesharing","windspeed"
1,2,1150,0,"bikesharing","windspeed"
1,2,1151,0.0896,"bikesharing","windspeed"
1,2,1152,0.0896,"bikesharing","windspeed"
1,2,1153,0.1642,"bikesharing","windspeed"
1,2,1154,0.2836,"bikesharing","windspeed"
1,2,1155,0.194,"bikesharing","windspeed"
1,2,1156,0.1343,"bikesharing","windspeed"
1,2,1157,0.2239,"bikesharing","windspeed"
1,2,1158,0.2836,"bikesharing","windspeed"
1,2,1159,0.2985,"bikesharing","windspeed"
1,2,1160,0.3881,"bikesharing","windspeed"
1,2,1161,0.2985,"bikesharing","windspeed"
1,2,1162,0.4478,"bikesharing","windspeed"
1,2,1163,0.3284,"bikesharing","windspeed"
1,2,1164,0.2836,"bikesharing","windspeed"
1,2,1165,0.3582,"bikesharing","windspeed"
1,2,1166,0.3284,"bikesharing","windspeed"
1,2,1167,0.2239,"bikesharing","windspeed"
1,2,1168,0.194,"bikesharing","windspeed"
1,2,1169,0.2836,"bikesharing","windspeed"
1,2,1170,0.194,"bikesharing","windspeed"
1,2,1171,0.1642,"bikesharing","windspeed"
1,2,1172,0.194,"bikesharing","windspeed"
1,2,1173,0.2239,"bikesharing","windspeed"
1,2,1174,0.3582,"bikesharing","windspeed"
1,2,1175,0.3284,"bikesharing","windspeed"
1,2,1176,0.3582,"bikesharing","windspeed"
1,2,1177,0.2537,"bikesharing","windspeed"
1,2,1178,0.1642,"bikesharing","windspeed"
1,2,1179,0.1642,"bikesharing","windspeed"
1,2,1180,0,"bikesharing","windspeed"
1,2,1181,0,"bikesharing","windspeed"
1,2,1182,0.1343,"bikesharing","windspeed"
1,2,1183,0.194,"bikesharing","windspeed"
1,2,1184,0.1343,"bikesharing","windspeed"
1,2,1185,0.1045,"bikesharing","windspeed"
1,2,1186,0.194,"bikesharing","windspeed"
1,2,1187,0,"bikesharing","windspeed"
1,2,1188,0.1045,"bikesharing","windspeed"
1,2,1189,0.194,"bikesharing","windspeed"
1,2,1190,0.1343,"bikesharing","windspeed"
1,2,1191,0.1343,"bikesharing","windspeed"
1,2,1192,0,"bikesharing","windspeed"
1,2,1193,0.194,"bikesharing","windspeed"
1,2,1194,0.2537,"bikesharing","windspeed"
1,2,1195,0.194,"bikesharing","windspeed"
1,2,1196,0.1343,"bikesharing","windspeed"
1,2,1197,0.3284,"bikesharing","windspeed"
1,2,1198,0.1045,"bikesharing","windspeed"
1,2,1199,0,"bikesharing","windspeed"
1,2,1200,0.0896,"bikesharing","windspeed"
1,2,1201,0,"bikesharing","windspeed"
1,2,1202,0.0896,"bikesharing","windspeed"
1,2,1203,0,"bikesharing","windspeed"
1,2,1204,0.194,"bikesharing","windspeed"
1,2,1205,0.2239,"bikesharing","windspeed"
1,2,1206,0.2239,"bikesharing","windspeed"
1,2,1207,0.2836,"bikesharing","windspeed"
1,2,1208,0.2836,"bikesharing","windspeed"
1,2,1209,0,"bikesharing","windspeed"
1,2,1210,0.3582,"bikesharing","windspeed"
1,2,1211,0.1642,"bikesharing","windspeed"
1,2,1212,0.1343,"bikesharing","windspeed"
1,2,1213,0.1045,"bikesharing","windspeed"
1,2,1214,0.194,"bikesharing","windspeed"
1,2,1215,0.1642,"bikesharing","windspeed"
1,2,1216,0.1642,"bikesharing","windspeed"
1,2,1217,0.1343,"bikesharing","windspeed"
1,2,1218,0.2537,"bikesharing","windspeed"
1,2,1219,0.2239,"bikesharing","windspeed"
1,2,1220,0.2836,"bikesharing","windspeed"
1,2,1221,0.1045,"bikesharing","windspeed"
1,2,1222,0.4478,"bikesharing","windspeed"
1,2,1223,0.2239,"bikesharing","windspeed"
1,2,1224,0.1343,"bikesharing","windspeed"
1,2,1225,0.194,"bikesharing","windspeed"
1,2,1226,0.2239,"bikesharing","windspeed"
1,2,1227,0.1045,"bikesharing","windspeed"
1,2,1228,0,"bikesharing","windspeed"
1,2,1229,0.0896,"bikesharing","windspeed"
1,2,1230,0,"bikesharing","windspeed"
1,2,1231,0.3284,"bikesharing","windspeed"
1,2,1232,0.3284,"bikesharing","windspeed"
1,2,1233,0.3582,"bikesharing","windspeed"
1,2,1234,0.194,"bikesharing","windspeed"
1,2,1235,0.0896,"bikesharing","windspeed"
1,2,1236,0.1045,"bikesharing","windspeed"
1,2,1237,0.1045,"bikesharing","windspeed"
1,2,1238,0.1045,"bikesharing","windspeed"
1,2,1239,0.1642,"bikesharing","windspeed"
1,2,1240,0.1045,"bikesharing","windspeed"
1,2,1241,0.1642,"bikesharing","windspeed"
1,2,1242,0.1343,"bikesharing","windspeed"
1,2,1243,0.1642,"bikesharing","windspeed"
1,2,1244,0.1045,"bikesharing","windspeed"
1,2,1245,0.2239,"bikesharing","windspeed"
1,2,1246,0.4179,"bikesharing","windspeed"
1,2,1247,0.1642,"bikesharing","windspeed"
1,2,1248,0.2836,"bikesharing","windspeed"
1,2,1249,0.2537,"bikesharing","windspeed"
1,2,1250,0.2239,"bikesharing","windspeed"
1,2,1251,0.0896,"bikesharing","windspeed"
1,2,1252,0.2836,"bikesharing","windspeed"
1,2,1253,0.3582,"bikesharing","windspeed"
1,2,1254,0.2537,"bikesharing","windspeed"
1,2,1255,0.2537,"bikesharing","windspeed"
1,2,1256,0.1642,"bikesharing","windspeed"
1,2,1257,0.2985,"bikesharing","windspeed"
1,2,1258,0,"bikesharing","windspeed"
1,2,1259,0.0896,"bikesharing","windspeed"
1,2,1260,0.1045,"bikesharing","windspeed"
1,2,1261,0.2985,"bikesharing","windspeed"
1,2,1262,0.4627,"bikesharing","windspeed"
1,2,1263,0.2985,"bikesharing","windspeed"
1,2,1264,0.2239,"bikesharing","windspeed"
1,2,1265,0,"bikesharing","windspeed"
1,2,1266,0.1343,"bikesharing","windspeed"
1,2,1267,0.0896,"bikesharing","windspeed"
1,2,1268,0,"bikesharing","windspeed"
1,2,1269,0,"bikesharing","windspeed"
1,2,1270,0.2836,"bikesharing","windspeed"
1,2,1271,0.3284,"bikesharing","windspeed"
1,2,1272,0.1343,"bikesharing","windspeed"
1,2,1273,0.194,"bikesharing","windspeed"
1,2,1274,0.1045,"bikesharing","windspeed"
1,2,1275,0.2836,"bikesharing","windspeed"
1,2,1276,0.1642,"bikesharing","windspeed"
1,2,1277,0.1045,"bikesharing","windspeed"
1,2,1278,0.1343,"bikesharing","windspeed"
1,2,1279,0.2836,"bikesharing","windspeed"
1,2,1280,0.194,"bikesharing","windspeed"
1,2,1281,0,"bikesharing","windspeed"
1,2,1282,0.2537,"bikesharing","windspeed"
1,2,1283,0.2537,"bikesharing","windspeed"
1,2,1284,0.1045,"bikesharing","windspeed"
1,2,1285,0.2537,"bikesharing","windspeed"
1,2,1286,0.1642,"bikesharing","windspeed"
1,2,1287,0.2239,"bikesharing","windspeed"
1,2,1288,0.2985,"bikesharing","windspeed"
1,2,1289,0.1642,"bikesharing","windspeed"
1,2,1290,0,"bikesharing","windspeed"
1,2,1291,0.2985,"bikesharing","windspeed"
1,2,1292,0.194,"bikesharing","windspeed"
1,2,1293,0.0896,"bikesharing","windspeed"
1,2,1294,0.1045,"bikesharing","windspeed"
1,2,1295,0.1343,"bikesharing","windspeed"
1,2,1296,0.0896,"bikesharing","windspeed"
1,2,1297,0,"bikesharing","windspeed"
1,2,1298,0.1343,"bikesharing","windspeed"
1,2,1299,0.1642,"bikesharing","windspeed"
1,2,1300,0.1343,"bikesharing","windspeed"
1,2,1301,0.0896,"bikesharing","windspeed"
1,2,1302,0.1642,"bikesharing","windspeed"
1,2,1303,0.194,"bikesharing","windspeed"
1,2,1304,0.194,"bikesharing","windspeed"
1,2,1305,0.1642,"bikesharing","windspeed"
1,2,1306,0.2239,"bikesharing","windspeed"
1,2,1307,0.2239,"bikesharing","windspeed"
1,2,1308,0.4627,"bikesharing","windspeed"
1,2,1309,0.2985,"bikesharing","windspeed"
1,2,1310,0.4627,"bikesharing","windspeed"
1,2,1311,0.3881,"bikesharing","windspeed"
